,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
1284,Limpopo,NP366 - Bela Bela [Warmbath],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1658,42.76
1285,Limpopo,NP366 - Bela Bela [Warmbath],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1650,42.76
1286,Limpopo,NP367 - Mogalakwena [Potgietersrus],AFRICAN NATIONAL CONGRESS,PR,38199,42.68
1287,Limpopo,NP367 - Mogalakwena [Potgietersrus],AFRICAN NATIONAL CONGRESS,WARD,38591,42.68
1288,Limpopo,NP367 - Mogalakwena [Potgietersrus],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3511,42.68
1289,Limpopo,NP367 - Mogalakwena [Potgietersrus],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3169,42.68
1290,Limpopo,NP367 - Mogalakwena [Potgietersrus],INDEPENDENT,WARD,600,42.68
1291,Limpopo,NP367 - Mogalakwena [Potgietersrus],INKATHA FREEDOM PARTY,PR,580,42.68
1292,Limpopo,NP367 - Mogalakwena [Potgietersrus],INKATHA FREEDOM PARTY,WARD,394,42.68
1293,Limpopo,NP367 - Mogalakwena [Potgietersrus],PAN AFRICANIST CONGRESS OF AZANIA,PR,1932,42.68
1294,Limpopo,NP367 - Mogalakwena [Potgietersrus],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1921,42.68
1295,Limpopo,NP367 - Mogalakwena [Potgietersrus],UNITED DEMOCRATIC MOVEMENT,PR,526,42.68
1296,Limpopo,NP367 - Mogalakwena [Potgietersrus],UNITED DEMOCRATIC MOVEMENT,WARD,244,42.68
1297,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],AFRICAN NATIONAL CONGRESS,PR,16403,48.05
1298,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],AFRICAN NATIONAL CONGRESS,WARD,16577,48.05
1299,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1607,48.05
1300,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1569,48.05
1301,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],INKATHA FREEDOM PARTY,PR,348,48.05
1302,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],INKATHA FREEDOM PARTY,WARD,280,48.05
1303,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],PAN AFRICANIST CONGRESS OF AZANIA,PR,713,48.05
1304,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],PAN AFRICANIST CONGRESS OF AZANIA,WARD,590,48.05
1305,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],UNITED DEMOCRATIC MOVEMENT,PR,558,48.05
1306,Mpumalanga,CBLC3 - Greater Marble Hall [Marble Hall],UNITED DEMOCRATIC MOVEMENT,WARD,596,48.05
1307,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],AFRICAN NATIONAL CONGRESS,PR,33413,49.39
1308,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],AFRICAN NATIONAL CONGRESS,WARD,32830,49.39
1309,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],AZANIAN PEOPLE'S ORGANISATION,PR,1107,49.39
1310,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],AZANIAN PEOPLE'S ORGANISATION,WARD,1133,49.39
1311,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2679,49.39
1312,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2445,49.39
1313,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],INDEPENDENT,WARD,1462,49.39
1314,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],INKATHA FREEDOM PARTY,PR,395,49.39
1315,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],INKATHA FREEDOM PARTY,WARD,160,49.39
1316,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],PAN AFRICANIST CONGRESS OF AZANIA,PR,1109,49.39
1317,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],PAN AFRICANIST CONGRESS OF AZANIA,WARD,991,49.39
1318,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],UNITED DEMOCRATIC MOVEMENT,PR,1368,49.39
1319,Mpumalanga,CBLC4 - Greater Groblersdal [Groblersdal],UNITED DEMOCRATIC MOVEMENT,WARD,1468,49.39
1320,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],AFRICAN NATIONAL CONGRESS,PR,38032,48.09
1321,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],AFRICAN NATIONAL CONGRESS,WARD,29548,48.09
1322,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1478,48.09
1323,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1208,48.09
1324,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],INDEPENDENT,WARD,1530,48.09
1325,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],PAN AFRICANIST CONGRESS OF AZANIA,PR,1827,48.09
1326,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1420,48.09
1327,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],UNITED DEMOCRATIC MOVEMENT,PR,900,48.09
1328,Mpumalanga,CBLC5 - Greater Tubatse [Burgersfort/Ohrigstad/Eastern Tubatse],UNITED DEMOCRATIC MOVEMENT,WARD,474,48.09
1329,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,864,52.08
1330,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1032,52.08
1331,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],AFRICAN NATIONAL CONGRESS,PR,30425,52.08
1332,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],AFRICAN NATIONAL CONGRESS,WARD,29711,52.08
1333,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2223,52.08
1334,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2406,52.08
1335,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],INDEPENDENT,WARD,392,52.08
1336,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],INKATHA FREEDOM PARTY,PR,877,52.08
1337,Mpumalanga,MP301 - Albert Luthuli [Elukwatini/Carolina],INKATHA FREEDOM PARTY,WARD,349,52.08
1338,Mpumalanga,MP302 - Msukaligwa [Ermelo],AFRICAN NATIONAL CONGRESS,PR,18805,46.87
1339,Mpumalanga,MP302 - Msukaligwa [Ermelo],AFRICAN NATIONAL CONGRESS,WARD,18500,46.87
1340,Mpumalanga,MP302 - Msukaligwa [Ermelo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3155,46.87
1341,Mpumalanga,MP302 - Msukaligwa [Ermelo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2324,46.87
1342,Mpumalanga,MP302 - Msukaligwa [Ermelo],HOËVELDRIF INWONERS VERENIGING,PR,1072,46.87
1343,Mpumalanga,MP302 - Msukaligwa [Ermelo],HOËVELDRIF INWONERS VERENIGING,WARD,1862,46.87
1344,Mpumalanga,MP302 - Msukaligwa [Ermelo],INDEPENDENT,WARD,384,46.87
1345,Mpumalanga,MP302 - Msukaligwa [Ermelo],INKATHA FREEDOM PARTY,PR,348,46.87
1346,Mpumalanga,MP302 - Msukaligwa [Ermelo],INKATHA FREEDOM PARTY,WARD,249,46.87
1347,Mpumalanga,MP302 - Msukaligwa [Ermelo],PAN AFRICANIST CONGRESS OF AZANIA,PR,926,46.87
1348,Mpumalanga,MP302 - Msukaligwa [Ermelo],PAN AFRICANIST CONGRESS OF AZANIA,WARD,995,46.87
1349,Mpumalanga,MP303 - Mkhondo [Piet Retief],AFRICAN NATIONAL CONGRESS,PR,15621,49.61
1350,Mpumalanga,MP303 - Mkhondo [Piet Retief],AFRICAN NATIONAL CONGRESS,WARD,15557,49.61
1351,Mpumalanga,MP303 - Mkhondo [Piet Retief],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4597,49.61
1352,Mpumalanga,MP303 - Mkhondo [Piet Retief],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4654,49.61
1353,Mpumalanga,MP303 - Mkhondo [Piet Retief],INKATHA FREEDOM PARTY,PR,2579,49.61
1354,Mpumalanga,MP303 - Mkhondo [Piet Retief],INKATHA FREEDOM PARTY,WARD,2593,49.61
1355,Mpumalanga,MP304 - Seme [Volksrust],AFRICAN NATIONAL CONGRESS,PR,11187,47.57
1356,Mpumalanga,MP304 - Seme [Volksrust],AFRICAN NATIONAL CONGRESS,WARD,11249,47.57
1357,Mpumalanga,MP304 - Seme [Volksrust],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3204,47.57
1358,Mpumalanga,MP304 - Seme [Volksrust],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3290,47.57
1359,Mpumalanga,MP304 - Seme [Volksrust],INKATHA FREEDOM PARTY,PR,911,47.57
1360,Mpumalanga,MP304 - Seme [Volksrust],INKATHA FREEDOM PARTY,WARD,830,47.57
1361,Mpumalanga,MP305 - Lekwa [Standerton],AFRICAN NATIONAL CONGRESS,PR,15003,47.64
1362,Mpumalanga,MP305 - Lekwa [Standerton],AFRICAN NATIONAL CONGRESS,WARD,13515,47.64
1363,Mpumalanga,MP305 - Lekwa [Standerton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3040,47.64
1364,Mpumalanga,MP305 - Lekwa [Standerton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2703,47.64
1365,Mpumalanga,MP305 - Lekwa [Standerton],INDEPENDENT,WARD,1761,47.64
1366,Mpumalanga,MP305 - Lekwa [Standerton],INKATHA FREEDOM PARTY,PR,1066,47.64
1367,Mpumalanga,MP305 - Lekwa [Standerton],INKATHA FREEDOM PARTY,WARD,957,47.64
1368,Mpumalanga,MP305 - Lekwa [Standerton],VRYHEIDSFRONT PLUS,PR,556,47.64
1369,Mpumalanga,MP306 - Dipaleseng [Balfour],AFRICAN NATIONAL CONGRESS,PR,6022,53.43
1370,Mpumalanga,MP306 - Dipaleseng [Balfour],AFRICAN NATIONAL CONGRESS,WARD,5994,53.43
1371,Mpumalanga,MP306 - Dipaleseng [Balfour],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1982,53.43
1372,Mpumalanga,MP306 - Dipaleseng [Balfour],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1893,53.43
1373,Mpumalanga,MP306 - Dipaleseng [Balfour],INDEPENDENT,WARD,66,53.43
1374,Mpumalanga,MP306 - Dipaleseng [Balfour],INKATHA FREEDOM PARTY,PR,178,53.43
1375,Mpumalanga,MP306 - Dipaleseng [Balfour],INKATHA FREEDOM PARTY,WARD,190,53.43
1376,Mpumalanga,MP306 - Dipaleseng [Balfour],PAN AFRICANIST CONGRESS OF AZANIA,PR,365,53.43
1377,Mpumalanga,MP306 - Dipaleseng [Balfour],PAN AFRICANIST CONGRESS OF AZANIA,WARD,368,53.43
1378,Mpumalanga,MP306 - Dipaleseng [Balfour],UNITED DEMOCRATIC MOVEMENT,PR,78,53.43
1379,Mpumalanga,MP306 - Dipaleseng [Balfour],UNITED DEMOCRATIC MOVEMENT,WARD,115,53.43
1380,Mpumalanga,MP307 - Highveld East [Highveld Ridge],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,716,43.89
1381,Mpumalanga,MP307 - Highveld East [Highveld Ridge],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,253,43.89
1382,Mpumalanga,MP307 - Highveld East [Highveld Ridge],AFRICAN NATIONAL CONGRESS,PR,31559,43.89
1383,Mpumalanga,MP307 - Highveld East [Highveld Ridge],AFRICAN NATIONAL CONGRESS,WARD,31522,43.89
1384,Mpumalanga,MP307 - Highveld East [Highveld Ridge],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,9492,43.89
1385,Mpumalanga,MP307 - Highveld East [Highveld Ridge],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,9402,43.89
1386,Mpumalanga,MP307 - Highveld East [Highveld Ridge],HIGHVELD RESIDENTS CONCERNED PARTY,PR,945,43.89
1387,Mpumalanga,MP307 - Highveld East [Highveld Ridge],HIGHVELD RESIDENTS CONCERNED PARTY,WARD,1112,43.89
1388,Mpumalanga,MP307 - Highveld East [Highveld Ridge],HOËVELDRIF INWONERS VERENIGING,PR,1409,43.89
1389,Mpumalanga,MP307 - Highveld East [Highveld Ridge],HOËVELDRIF INWONERS VERENIGING,WARD,1795,43.89
1390,Mpumalanga,MP307 - Highveld East [Highveld Ridge],INDEPENDENT,WARD,247,43.89
1391,Mpumalanga,MP307 - Highveld East [Highveld Ridge],INKATHA FREEDOM PARTY,PR,721,43.89
1392,Mpumalanga,MP307 - Highveld East [Highveld Ridge],INKATHA FREEDOM PARTY,WARD,675,43.89
1393,Mpumalanga,MP307 - Highveld East [Highveld Ridge],PAN AFRICANIST CONGRESS OF AZANIA,PR,525,43.89
1394,Mpumalanga,MP307 - Highveld East [Highveld Ridge],PAN AFRICANIST CONGRESS OF AZANIA,WARD,342,43.89
1395,Mpumalanga,MP307 - Highveld East [Highveld Ridge],UNITED DEMOCRATIC MOVEMENT,PR,306,43.89
1396,Mpumalanga,MP307 - Highveld East [Highveld Ridge],UNITED DEMOCRATIC MOVEMENT,WARD,124,43.89
1397,Mpumalanga,MP311 - Delmas [Delmas],AFRICAN NATIONAL CONGRESS,PR,6176,46.31
1398,Mpumalanga,MP311 - Delmas [Delmas],AFRICAN NATIONAL CONGRESS,WARD,5954,46.31
1399,Mpumalanga,MP311 - Delmas [Delmas],AZANIAN PEOPLE'S ORGANISATION,PR,647,46.31
1400,Mpumalanga,MP311 - Delmas [Delmas],AZANIAN PEOPLE'S ORGANISATION,WARD,607,46.31
1401,Mpumalanga,MP311 - Delmas [Delmas],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2205,46.31
1402,Mpumalanga,MP311 - Delmas [Delmas],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1956,46.31
1403,Mpumalanga,MP311 - Delmas [Delmas],INDEPENDENT,WARD,1019,46.31
1404,Mpumalanga,MP311 - Delmas [Delmas],PAN AFRICANIST CONGRESS OF AZANIA,PR,513,46.31
1405,Mpumalanga,MP311 - Delmas [Delmas],PAN AFRICANIST CONGRESS OF AZANIA,WARD,434,46.31
1406,Mpumalanga,MP312 - Emalahleni [Witbank],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,797,40.48
1407,Mpumalanga,MP312 - Emalahleni [Witbank],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,699,40.48
1408,Mpumalanga,MP312 - Emalahleni [Witbank],AFRICAN NATIONAL CONGRESS,PR,37172,40.48
1409,Mpumalanga,MP312 - Emalahleni [Witbank],AFRICAN NATIONAL CONGRESS,WARD,36813,40.48
1410,Mpumalanga,MP312 - Emalahleni [Witbank],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,11725,40.48
1411,Mpumalanga,MP312 - Emalahleni [Witbank],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,11638,40.48
1412,Mpumalanga,MP312 - Emalahleni [Witbank],INDEPENDENT,WARD,673,40.48
1413,Mpumalanga,MP312 - Emalahleni [Witbank],INKATHA FREEDOM PARTY,PR,421,40.48
1414,Mpumalanga,MP312 - Emalahleni [Witbank],INKATHA FREEDOM PARTY,WARD,174,40.48
1415,Mpumalanga,MP312 - Emalahleni [Witbank],PAN AFRICANIST CONGRESS OF AZANIA,PR,999,40.48
1416,Mpumalanga,MP312 - Emalahleni [Witbank],PAN AFRICANIST CONGRESS OF AZANIA,WARD,935,40.48
1417,Mpumalanga,MP312 - Emalahleni [Witbank],UNITED DEMOCRATIC MOVEMENT,PR,228,40.48
1418,Mpumalanga,MP312 - Emalahleni [Witbank],UNITED DEMOCRATIC MOVEMENT,WARD,19,40.48
1419,Mpumalanga,MP313 - Middelburg [Middelburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,742,50.1
1420,Mpumalanga,MP313 - Middelburg [Middelburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,609,50.1
1421,Mpumalanga,MP313 - Middelburg [Middelburg],AFRICAN NATIONAL CONGRESS,PR,24229,50.1
1422,Mpumalanga,MP313 - Middelburg [Middelburg],AFRICAN NATIONAL CONGRESS,WARD,23967,50.1
1423,Mpumalanga,MP313 - Middelburg [Middelburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,8923,50.1
1424,Mpumalanga,MP313 - Middelburg [Middelburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,8834,50.1
1425,Mpumalanga,MP313 - Middelburg [Middelburg],INDEPENDENT,WARD,808,50.1
1426,Mpumalanga,MP313 - Middelburg [Middelburg],INKATHA FREEDOM PARTY,PR,236,50.1
1427,Mpumalanga,MP313 - Middelburg [Middelburg],INKATHA FREEDOM PARTY,WARD,61,50.1
1428,Mpumalanga,MP313 - Middelburg [Middelburg],MIDDELBURG RESIDENTS ORGANISATION,PR,981,50.1
1429,Mpumalanga,MP313 - Middelburg [Middelburg],MIDDELBURG RESIDENTS ORGANISATION,WARD,864,50.1
1430,Mpumalanga,MP314 - Highlands [Belfast],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,334,48.28
1431,Mpumalanga,MP314 - Highlands [Belfast],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,184,48.28
1432,Mpumalanga,MP314 - Highlands [Belfast],AFRICAN NATIONAL CONGRESS,PR,7412,48.28
1433,Mpumalanga,MP314 - Highlands [Belfast],AFRICAN NATIONAL CONGRESS,WARD,6816,48.28
1434,Mpumalanga,MP314 - Highlands [Belfast],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1598,48.28
1435,Mpumalanga,MP314 - Highlands [Belfast],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1519,48.28
1436,Mpumalanga,MP314 - Highlands [Belfast],INDEPENDENT,WARD,1135,48.28
1437,Mpumalanga,MP314 - Highlands [Belfast],PAN AFRICANIST CONGRESS OF AZANIA,PR,431,48.28
1438,Mpumalanga,MP314 - Highlands [Belfast],PAN AFRICANIST CONGRESS OF AZANIA,WARD,321,48.28
1439,Mpumalanga,MP315 - Thembisile [KwaMhlanga],AFRICAN NATIONAL CONGRESS,PR,35509,42.79
1440,Mpumalanga,MP315 - Thembisile [KwaMhlanga],AFRICAN NATIONAL CONGRESS,WARD,33206,42.79
1441,Mpumalanga,MP315 - Thembisile [KwaMhlanga],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1504,42.79
1442,Mpumalanga,MP315 - Thembisile [KwaMhlanga],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1400,42.79
1443,Mpumalanga,MP315 - Thembisile [KwaMhlanga],INDEPENDENT,WARD,4260,42.79
1444,Mpumalanga,MP315 - Thembisile [KwaMhlanga],INKATHA FREEDOM PARTY,PR,723,42.79
1445,Mpumalanga,MP315 - Thembisile [KwaMhlanga],INKATHA FREEDOM PARTY,WARD,180,42.79
1446,Mpumalanga,MP315 - Thembisile [KwaMhlanga],PAN AFRICANIST CONGRESS OF AZANIA,PR,1482,42.79
1447,Mpumalanga,MP315 - Thembisile [KwaMhlanga],PAN AFRICANIST CONGRESS OF AZANIA,WARD,830,42.79
1448,Mpumalanga,MP315 - Thembisile [KwaMhlanga],UNITED DEMOCRATIC MOVEMENT,WARD,40,42.79
1449,Mpumalanga,MP316 - Dr J S Moroka [Mdutjana],AFRICAN NATIONAL CONGRESS,PR,32553,42.98
1450,Mpumalanga,MP316 - Dr J S Moroka [Mdutjana],AFRICAN NATIONAL CONGRESS,WARD,32301,42.98
1451,Mpumalanga,MP316 - Dr J S Moroka [Mdutjana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2534,42.98
1452,Mpumalanga,MP316 - Dr J S Moroka [Mdutjana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2109,42.98
1453,Mpumalanga,MP316 - Dr J S Moroka [Mdutjana],INDEPENDENT,WARD,684,42.98
1454,Mpumalanga,MP316 - Dr J S Moroka [Mdutjana],PAN AFRICANIST CONGRESS OF AZANIA,PR,2204,42.98
1455,Mpumalanga,MP316 - Dr J S Moroka [Mdutjana],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2036,42.98
1456,Mpumalanga,MP321 - Thaba Chweu [Sabie],AFRICAN NATIONAL CONGRESS,PR,13599,44.58
1457,Mpumalanga,MP321 - Thaba Chweu [Sabie],AFRICAN NATIONAL CONGRESS,WARD,13489,44.58
1458,Mpumalanga,MP321 - Thaba Chweu [Sabie],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2957,44.58
1459,Mpumalanga,MP321 - Thaba Chweu [Sabie],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3049,44.58
1460,Mpumalanga,MP321 - Thaba Chweu [Sabie],UNITED DEMOCRATIC MOVEMENT,PR,600,44.58
1461,Mpumalanga,MP321 - Thaba Chweu [Sabie],UNITED DEMOCRATIC MOVEMENT,WARD,576,44.58
1462,Mpumalanga,MP322 - Mbombela [Nelspruit],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,943,47.62
1463,Mpumalanga,MP322 - Mbombela [Nelspruit],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,972,47.62
1464,Mpumalanga,MP322 - Mbombela [Nelspruit],AFRICAN NATIONAL CONGRESS,PR,71042,47.62
1465,Mpumalanga,MP322 - Mbombela [Nelspruit],AFRICAN NATIONAL CONGRESS,WARD,70576,47.62
1466,Mpumalanga,MP322 - Mbombela [Nelspruit],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,10027,47.62
1467,Mpumalanga,MP322 - Mbombela [Nelspruit],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,10200,47.62
1468,Mpumalanga,MP322 - Mbombela [Nelspruit],INDEPENDENT,WARD,237,47.62
1469,Mpumalanga,MP322 - Mbombela [Nelspruit],INKATHA FREEDOM PARTY,PR,554,47.62
1470,Mpumalanga,MP322 - Mbombela [Nelspruit],INKATHA FREEDOM PARTY,WARD,434,47.62
1471,Mpumalanga,MP322 - Mbombela [Nelspruit],PAN AFRICANIST CONGRESS OF AZANIA,PR,1184,47.62
1472,Mpumalanga,MP322 - Mbombela [Nelspruit],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1118,47.62
1473,Mpumalanga,MP322 - Mbombela [Nelspruit],UNITED DEMOCRATIC MOVEMENT,PR,1542,47.62
1474,Mpumalanga,MP322 - Mbombela [Nelspruit],UNITED DEMOCRATIC MOVEMENT,WARD,1204,47.62
1475,Mpumalanga,MP323 - Umjindi [Barberton],AFRICAN NATIONAL CONGRESS,PR,7607,39.01
1476,Mpumalanga,MP323 - Umjindi [Barberton],AFRICAN NATIONAL CONGRESS,WARD,6031,39.01
1477,Mpumalanga,MP323 - Umjindi [Barberton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1664,39.01
1478,Mpumalanga,MP323 - Umjindi [Barberton],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1787,39.01
1479,Mpumalanga,MP323 - Umjindi [Barberton],INDEPENDENT,WARD,117,39.01
1480,Mpumalanga,MP323 - Umjindi [Barberton],PAN AFRICANIST CONGRESS OF AZANIA,PR,188,39.01
1481,Mpumalanga,MP323 - Umjindi [Barberton],PAN AFRICANIST CONGRESS OF AZANIA,WARD,350,39.01
1482,Mpumalanga,MP324 - Nkomazi [Nkomazi],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,660,51.18
1483,Mpumalanga,MP324 - Nkomazi [Nkomazi],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,347,51.18
1484,Mpumalanga,MP324 - Nkomazi [Nkomazi],AFRICAN NATIONAL CONGRESS,PR,45853,51.18
1485,Mpumalanga,MP324 - Nkomazi [Nkomazi],AFRICAN NATIONAL CONGRESS,WARD,44788,51.18
1486,Mpumalanga,MP324 - Nkomazi [Nkomazi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3097,51.18
1487,Mpumalanga,MP324 - Nkomazi [Nkomazi],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3461,51.18
1488,Mpumalanga,MP324 - Nkomazi [Nkomazi],INKATHA FREEDOM PARTY,PR,749,51.18
1489,Mpumalanga,MP324 - Nkomazi [Nkomazi],INKATHA FREEDOM PARTY,WARD,849,51.18
1490,Mpumalanga,MP324 - Nkomazi [Nkomazi],UNITED DEMOCRATIC MOVEMENT,PR,587,51.18
1491,Mpumalanga,MP324 - Nkomazi [Nkomazi],UNITED DEMOCRATIC MOVEMENT,WARD,41,51.18
1492,Mpumalanga,MPDMA31 [Mdala Nature Reserve],AFRICAN CHRISTIAN DEMOCRATIC PARTY,DMA DC 60%,1,76.0
1493,Mpumalanga,MPDMA31 [Mdala Nature Reserve],AFRICAN NATIONAL CONGRESS,DMA DC 60%,15,76.0
1494,Mpumalanga,MPDMA31 [Mdala Nature Reserve],INKATHA FREEDOM PARTY,DMA DC 60%,0,76.0
1495,Mpumalanga,MPDMA31 [Mdala Nature Reserve],PAN AFRICANIST CONGRESS OF AZANIA,DMA DC 60%,3,76.0
1496,Mpumalanga,MPDMA32 [DMA Lowveld],AFRICAN NATIONAL CONGRESS,DMA DC 60%,165,92.7
1497,Mpumalanga,MPDMA32 [DMA Lowveld],UNITED DEMOCRATIC MOVEMENT,DMA DC 60%,8,92.7
1498,North West,NW371 - Moretele [Temba],AFRICAN NATIONAL CONGRESS,PR,34030,50.59
1499,North West,NW371 - Moretele [Temba],AFRICAN NATIONAL CONGRESS,WARD,30185,50.59
1500,North West,NW371 - Moretele [Temba],INDEPENDENT,WARD,625,50.59
1501,North West,NW371 - Moretele [Temba],PAN AFRICANIST CONGRESS OF AZANIA,PR,804,50.59
