,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
2567,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,22757,50.24
2568,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,24145,50.24
2569,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN NATIONAL CONGRESS,PR,280232,50.24
2570,Western Cape,CPT - City of Cape Town [Cape Town],AFRICAN NATIONAL CONGRESS,WARD,271873,50.24
2571,Western Cape,CPT - City of Cape Town [Cape Town],ALLIANCE OF FREE DEMOCRATS,PR,541,50.24
2572,Western Cape,CPT - City of Cape Town [Cape Town],ALLIANCE OF FREE DEMOCRATS,WARD,61,50.24
2573,Western Cape,CPT - City of Cape Town [Cape Town],AZANIAN PEOPLE'S ORGANISATION,PR,642,50.24
2574,Western Cape,CPT - City of Cape Town [Cape Town],AZANIAN PEOPLE'S ORGANISATION,WARD,280,50.24
2575,Western Cape,CPT - City of Cape Town [Cape Town],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,306246,50.24
2576,Western Cape,CPT - City of Cape Town [Cape Town],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,303299,50.24
2577,Western Cape,CPT - City of Cape Town [Cape Town],FEDERATION OF DEMOCRATS,PR,946,50.24
2578,Western Cape,CPT - City of Cape Town [Cape Town],FEDERATION OF DEMOCRATS,WARD,1190,50.24
2579,Western Cape,CPT - City of Cape Town [Cape Town],FIRST COMMUNITY PARTY OF SOUTH AFRICA,PR,414,50.24
2580,Western Cape,CPT - City of Cape Town [Cape Town],FIRST COMMUNITY PARTY OF SOUTH AFRICA,WARD,199,50.24
2581,Western Cape,CPT - City of Cape Town [Cape Town],INDEPENDENT,WARD,24151,50.24
2582,Western Cape,CPT - City of Cape Town [Cape Town],INDEPENDENT DEMOCRATS,PR,79839,50.24
2583,Western Cape,CPT - City of Cape Town [Cape Town],INDEPENDENT DEMOCRATS,WARD,76711,50.24
2584,Western Cape,CPT - City of Cape Town [Cape Town],INKATHA FREEDOM PARTY,PR,981,50.24
2585,Western Cape,CPT - City of Cape Town [Cape Town],INKATHA FREEDOM PARTY,WARD,1254,50.24
2586,Western Cape,CPT - City of Cape Town [Cape Town],MODERATE INDEPENDENT PARTY,PR,715,50.24
2587,Western Cape,CPT - City of Cape Town [Cape Town],MODERATE INDEPENDENT PARTY,WARD,934,50.24
2588,Western Cape,CPT - City of Cape Town [Cape Town],PAN AFRICANIST CONGRESS OF AZANIA,PR,4722,50.24
2589,Western Cape,CPT - City of Cape Town [Cape Town],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2386,50.24
2590,Western Cape,CPT - City of Cape Town [Cape Town],PEACE AND JUSTICE CONGRESS,PR,626,50.24
2591,Western Cape,CPT - City of Cape Town [Cape Town],PEACE AND JUSTICE CONGRESS,WARD,734,50.24
2592,Western Cape,CPT - City of Cape Town [Cape Town],PENSION POVERTY RELIEF AND UNEMPLOYMENT FRONT,PR,683,50.24
2593,Western Cape,CPT - City of Cape Town [Cape Town],PENSION POVERTY RELIEF AND UNEMPLOYMENT FRONT,WARD,573,50.24
2594,Western Cape,CPT - City of Cape Town [Cape Town],PRO RATEPAYERS PARTY PRO BELASTINGBETALERS PARTY,PR,942,50.24
2595,Western Cape,CPT - City of Cape Town [Cape Town],PRO RATEPAYERS PARTY PRO BELASTINGBETALERS PARTY,WARD,977,50.24
2596,Western Cape,CPT - City of Cape Town [Cape Town],PROGRESSIVE INDEPENDENT MOVEMENT,PR,710,50.24
2597,Western Cape,CPT - City of Cape Town [Cape Town],UNITED DEMOCRATIC MOVEMENT,PR,6869,50.24
2598,Western Cape,CPT - City of Cape Town [Cape Town],UNITED DEMOCRATIC MOVEMENT,WARD,5081,50.24
2599,Western Cape,CPT - City of Cape Town [Cape Town],UNITED INDEPENDENT FRONT,PR,1916,50.24
2600,Western Cape,CPT - City of Cape Town [Cape Town],UNITED INDEPENDENT FRONT,WARD,1556,50.24
2601,Western Cape,CPT - City of Cape Town [Cape Town],UNITED PARTY OF SOUTH AFRICA,WARD,1276,50.24
2602,Western Cape,CPT - City of Cape Town [Cape Town],UNIVERSAL PARTY,PR,1009,50.24
2603,Western Cape,CPT - City of Cape Town [Cape Town],UNIVERSAL PARTY,WARD,1337,50.24
2604,Western Cape,CPT - City of Cape Town [Cape Town],VRYHEIDSFRONT PLUS,PR,3549,50.24
2605,Western Cape,CPT - City of Cape Town [Cape Town],VRYHEIDSFRONT PLUS,WARD,3621,50.24
2606,Western Cape,CPT - City of Cape Town [Cape Town],WORKERS INTERNATIONAL VANGUARD LEAGUE,PR,297,50.24
2607,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,180,59.25
2608,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,166,59.25
2609,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN NATIONAL CONGRESS,PR,5782,59.25
2610,Western Cape,WC011 - Matzikama [Vredendal],AFRICAN NATIONAL CONGRESS,WARD,5751,59.25
2611,Western Cape,WC011 - Matzikama [Vredendal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3269,59.25
2612,Western Cape,WC011 - Matzikama [Vredendal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2913,59.25
2613,Western Cape,WC011 - Matzikama [Vredendal],INDEPENDENT,WARD,576,59.25
2614,Western Cape,WC011 - Matzikama [Vredendal],INDEPENDENT DEMOCRATS,PR,3633,59.25
2615,Western Cape,WC011 - Matzikama [Vredendal],INDEPENDENT DEMOCRATS,WARD,3582,59.25
2616,Western Cape,WC011 - Matzikama [Vredendal],UNITED PARTY OF SOUTH AFRICA,PR,76,59.25
2617,Western Cape,WC011 - Matzikama [Vredendal],UNITED PARTY OF SOUTH AFRICA,WARD,23,59.25
2618,Western Cape,WC011 - Matzikama [Vredendal],VRYHEIDSFRONT PLUS,PR,159,59.25
2619,Western Cape,WC011 - Matzikama [Vredendal],VRYHEIDSFRONT PLUS,WARD,118,59.25
2620,Western Cape,WC012 - Cederberg [Citrusdal],AFRICAN NATIONAL CONGRESS,PR,4536,52.97
2621,Western Cape,WC012 - Cederberg [Citrusdal],AFRICAN NATIONAL CONGRESS,WARD,4514,52.97
2622,Western Cape,WC012 - Cederberg [Citrusdal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3675,52.97
2623,Western Cape,WC012 - Cederberg [Citrusdal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3633,52.97
2624,Western Cape,WC012 - Cederberg [Citrusdal],INDEPENDENT DEMOCRATS,PR,1526,52.97
2625,Western Cape,WC012 - Cederberg [Citrusdal],INDEPENDENT DEMOCRATS,WARD,1564,52.97
2626,Western Cape,WC012 - Cederberg [Citrusdal],UNITED INDEPENDENT FRONT,WARD,9,52.97
2627,Western Cape,WC013 - Bergrivier [Velddrif],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,157,63.18
2628,Western Cape,WC013 - Bergrivier [Velddrif],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,42,63.18
2629,Western Cape,WC013 - Bergrivier [Velddrif],AFRICAN NATIONAL CONGRESS,PR,6003,63.18
2630,Western Cape,WC013 - Bergrivier [Velddrif],AFRICAN NATIONAL CONGRESS,WARD,6190,63.18
2631,Western Cape,WC013 - Bergrivier [Velddrif],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5686,63.18
2632,Western Cape,WC013 - Bergrivier [Velddrif],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,5704,63.18
2633,Western Cape,WC013 - Bergrivier [Velddrif],INDEPENDENT,WARD,93,63.18
2634,Western Cape,WC013 - Bergrivier [Velddrif],INDEPENDENT DEMOCRATS,PR,1227,63.18
2635,Western Cape,WC013 - Bergrivier [Velddrif],INDEPENDENT DEMOCRATS,WARD,1113,63.18
2636,Western Cape,WC013 - Bergrivier [Velddrif],UNITED DEMOCRATIC MOVEMENT,PR,100,63.18
2637,Western Cape,WC013 - Bergrivier [Velddrif],UNITED DEMOCRATIC MOVEMENT,WARD,42,63.18
2638,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,483,54.87
2639,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,411,54.87
2640,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],AFRICAN NATIONAL CONGRESS,PR,8089,54.87
2641,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],AFRICAN NATIONAL CONGRESS,WARD,7713,54.87
2642,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5818,54.87
2643,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,5584,54.87
2644,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],INDEPENDENT,WARD,1764,54.87
2645,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],INDEPENDENT DEMOCRATS,PR,3298,54.87
2646,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],INDEPENDENT DEMOCRATS,WARD,2741,54.87
2647,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],SOUTH AFRICAN POLITICAL ALLIANCE,PR,1094,54.87
2648,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],SOUTH AFRICAN POLITICAL ALLIANCE,WARD,1135,54.87
2649,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],UNITED DEMOCRATIC MOVEMENT,PR,446,54.87
2650,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],UNITED DEMOCRATIC MOVEMENT,WARD,316,54.87
2651,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],UNITED INDEPENDENT FRONT,PR,913,54.87
2652,Western Cape,WC014 - Saldanha Bay [West Coast Peninsula],UNITED INDEPENDENT FRONT,WARD,940,54.87
2653,Western Cape,WC015 - Swartland [Malmesbury],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,448,53.27
2654,Western Cape,WC015 - Swartland [Malmesbury],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,291,53.27
2655,Western Cape,WC015 - Swartland [Malmesbury],AFRICAN NATIONAL CONGRESS,PR,5553,53.27
2656,Western Cape,WC015 - Swartland [Malmesbury],AFRICAN NATIONAL CONGRESS,WARD,5597,53.27
2657,Western Cape,WC015 - Swartland [Malmesbury],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,10666,53.27
2658,Western Cape,WC015 - Swartland [Malmesbury],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,10711,53.27
2659,Western Cape,WC015 - Swartland [Malmesbury],INDEPENDENT,WARD,252,53.27
2660,Western Cape,WC015 - Swartland [Malmesbury],INDEPENDENT DEMOCRATS,PR,1145,53.27
2661,Western Cape,WC015 - Swartland [Malmesbury],INDEPENDENT DEMOCRATS,WARD,1144,53.27
2662,Western Cape,WC015 - Swartland [Malmesbury],PAN AFRICANIST CONGRESS OF AZANIA,PR,77,53.27
2663,Western Cape,WC015 - Swartland [Malmesbury],PAN AFRICANIST CONGRESS OF AZANIA,WARD,10,53.27
2664,Western Cape,WC015 - Swartland [Malmesbury],UNITED DEMOCRATIC MOVEMENT,PR,183,53.27
2665,Western Cape,WC015 - Swartland [Malmesbury],UNITED DEMOCRATIC MOVEMENT,WARD,46,53.27
2666,Western Cape,WC015 - Swartland [Malmesbury],VRYHEIDSFRONT PLUS,PR,268,53.27
2667,Western Cape,WC015 - Swartland [Malmesbury],VRYHEIDSFRONT PLUS,WARD,323,53.27
2668,Western Cape,WC022 - Witzenberg [Ceres],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,254,48.29
2669,Western Cape,WC022 - Witzenberg [Ceres],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,60,48.29
2670,Western Cape,WC022 - Witzenberg [Ceres],AFRICAN NATIONAL CONGRESS,PR,8330,48.29
2671,Western Cape,WC022 - Witzenberg [Ceres],AFRICAN NATIONAL CONGRESS,WARD,8297,48.29
2672,Western Cape,WC022 - Witzenberg [Ceres],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4592,48.29
2673,Western Cape,WC022 - Witzenberg [Ceres],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4622,48.29
2674,Western Cape,WC022 - Witzenberg [Ceres],FIRST COMMUNITY PARTY OF SOUTH AFRICA,PR,562,48.29
2675,Western Cape,WC022 - Witzenberg [Ceres],FIRST COMMUNITY PARTY OF SOUTH AFRICA,WARD,648,48.29
2676,Western Cape,WC022 - Witzenberg [Ceres],INDEPENDENT,WARD,343,48.29
2677,Western Cape,WC022 - Witzenberg [Ceres],INDEPENDENT DEMOCRATS,PR,2643,48.29
2678,Western Cape,WC022 - Witzenberg [Ceres],INDEPENDENT DEMOCRATS,WARD,2618,48.29
2679,Western Cape,WC022 - Witzenberg [Ceres],UNITED INDEPENDENT FRONT,PR,757,48.29
2680,Western Cape,WC022 - Witzenberg [Ceres],UNITED INDEPENDENT FRONT,WARD,739,48.29
2681,Western Cape,WC023 - Drakenstein [Paarl],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1154,51.63
2682,Western Cape,WC023 - Drakenstein [Paarl],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1152,51.63
2683,Western Cape,WC023 - Drakenstein [Paarl],AFRICAN NATIONAL CONGRESS,PR,20779,51.63
2684,Western Cape,WC023 - Drakenstein [Paarl],AFRICAN NATIONAL CONGRESS,WARD,21062,51.63
2685,Western Cape,WC023 - Drakenstein [Paarl],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,16117,51.63
2686,Western Cape,WC023 - Drakenstein [Paarl],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,15632,51.63
2687,Western Cape,WC023 - Drakenstein [Paarl],FEDERATION OF DEMOCRATS,PR,331,51.63
2688,Western Cape,WC023 - Drakenstein [Paarl],FEDERATION OF DEMOCRATS,WARD,437,51.63
2689,Western Cape,WC023 - Drakenstein [Paarl],INDEPENDENT,WARD,1145,51.63
2690,Western Cape,WC023 - Drakenstein [Paarl],INDEPENDENT DEMOCRATS,PR,7976,51.63
2691,Western Cape,WC023 - Drakenstein [Paarl],INDEPENDENT DEMOCRATS,WARD,7968,51.63
2692,Western Cape,WC023 - Drakenstein [Paarl],PAN AFRICANIST CONGRESS OF AZANIA,PR,217,51.63
2693,Western Cape,WC023 - Drakenstein [Paarl],PAN AFRICANIST CONGRESS OF AZANIA,WARD,88,51.63
2694,Western Cape,WC023 - Drakenstein [Paarl],UNITED DEMOCRATIC MOVEMENT,PR,374,51.63
2695,Western Cape,WC023 - Drakenstein [Paarl],UNITED DEMOCRATIC MOVEMENT,WARD,100,51.63
2696,Western Cape,WC023 - Drakenstein [Paarl],UNITED INDEPENDENT FRONT,PR,260,51.63
2697,Western Cape,WC023 - Drakenstein [Paarl],UNITED INDEPENDENT FRONT,WARD,215,51.63
2698,Western Cape,WC023 - Drakenstein [Paarl],VRYHEIDSFRONT PLUS,PR,750,51.63
2699,Western Cape,WC023 - Drakenstein [Paarl],VRYHEIDSFRONT PLUS,WARD,701,51.63
2700,Western Cape,WC023 - Drakenstein [Paarl],WESTERN CAPE COMMUNITY,PR,1739,51.63
2701,Western Cape,WC023 - Drakenstein [Paarl],WESTERN CAPE COMMUNITY,WARD,1163,51.63
2702,Western Cape,WC024 - Stellenbosch [Stellenbosch],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1422,49.26
2703,Western Cape,WC024 - Stellenbosch [Stellenbosch],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1539,49.26
2704,Western Cape,WC024 - Stellenbosch [Stellenbosch],AFRICAN NATIONAL CONGRESS,PR,12935,49.26
2705,Western Cape,WC024 - Stellenbosch [Stellenbosch],AFRICAN NATIONAL CONGRESS,WARD,12976,49.26
2706,Western Cape,WC024 - Stellenbosch [Stellenbosch],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,12791,49.26
2707,Western Cape,WC024 - Stellenbosch [Stellenbosch],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,12719,49.26
2708,Western Cape,WC024 - Stellenbosch [Stellenbosch],FIRST COMMUNITY PARTY OF SOUTH AFRICA,PR,116,49.26
2709,Western Cape,WC024 - Stellenbosch [Stellenbosch],FIRST COMMUNITY PARTY OF SOUTH AFRICA,WARD,164,49.26
2710,Western Cape,WC024 - Stellenbosch [Stellenbosch],INDEPENDENT,WARD,388,49.26
2711,Western Cape,WC024 - Stellenbosch [Stellenbosch],INDEPENDENT DEMOCRATS,PR,1576,49.26
2712,Western Cape,WC024 - Stellenbosch [Stellenbosch],INDEPENDENT DEMOCRATS,WARD,1178,49.26
2713,Western Cape,WC024 - Stellenbosch [Stellenbosch],KAYAMANDI COMMUNITY ALLIANCE,PR,730,49.26
2714,Western Cape,WC024 - Stellenbosch [Stellenbosch],KAYAMANDI COMMUNITY ALLIANCE,WARD,769,49.26
2715,Western Cape,WC024 - Stellenbosch [Stellenbosch],PAN AFRICANIST CONGRESS OF AZANIA,PR,148,49.26
2716,Western Cape,WC024 - Stellenbosch [Stellenbosch],PAN AFRICANIST CONGRESS OF AZANIA,WARD,206,49.26
2717,Western Cape,WC024 - Stellenbosch [Stellenbosch],UNITED DEMOCRATIC MOVEMENT,PR,685,49.26
2718,Western Cape,WC024 - Stellenbosch [Stellenbosch],UNITED DEMOCRATIC MOVEMENT,WARD,492,49.26
2719,Western Cape,WC024 - Stellenbosch [Stellenbosch],UNITED INDEPENDENT FRONT,PR,126,49.26
2720,Western Cape,WC024 - Stellenbosch [Stellenbosch],UNITED INDEPENDENT FRONT,WARD,158,49.26
2721,Western Cape,WC024 - Stellenbosch [Stellenbosch],VRYHEIDSFRONT PLUS,PR,283,49.26
2722,Western Cape,WC024 - Stellenbosch [Stellenbosch],VRYHEIDSFRONT PLUS,WARD,235,49.26
2723,Western Cape,WC025 - Breede Valley [Worcester],AFRICAN NATIONAL CONGRESS,PR,14902,51.39
2724,Western Cape,WC025 - Breede Valley [Worcester],AFRICAN NATIONAL CONGRESS,WARD,15001,51.39
2725,Western Cape,WC025 - Breede Valley [Worcester],BREEDEVALLEI ONAFHANKLIK,PR,1256,51.39
2726,Western Cape,WC025 - Breede Valley [Worcester],BREEDEVALLEI ONAFHANKLIK,WARD,862,51.39
2727,Western Cape,WC025 - Breede Valley [Worcester],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,10808,51.39
2728,Western Cape,WC025 - Breede Valley [Worcester],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,10611,51.39
2729,Western Cape,WC025 - Breede Valley [Worcester],INDEPENDENT,WARD,1418,51.39
2730,Western Cape,WC025 - Breede Valley [Worcester],INDEPENDENT DEMOCRATS,PR,3701,51.39
2731,Western Cape,WC025 - Breede Valley [Worcester],INDEPENDENT DEMOCRATS,WARD,3543,51.39
2732,Western Cape,WC025 - Breede Valley [Worcester],PAN AFRICANIST CONGRESS OF AZANIA,PR,177,51.39
2733,Western Cape,WC025 - Breede Valley [Worcester],PAN AFRICANIST CONGRESS OF AZANIA,WARD,82,51.39
2734,Western Cape,WC025 - Breede Valley [Worcester],UNITED INDEPENDENT FRONT,PR,226,51.39
2735,Western Cape,WC025 - Breede Valley [Worcester],UNITED INDEPENDENT FRONT,WARD,104,51.39
2736,Western Cape,WC025 - Breede Valley [Worcester],VRYHEIDSFRONT PLUS,PR,404,51.39
2737,Western Cape,WC025 - Breede Valley [Worcester],VRYHEIDSFRONT PLUS,WARD,447,51.39
2738,Western Cape,WC026 - Breede River/Winelands [Robertson],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,417,53.92
2739,Western Cape,WC026 - Breede River/Winelands [Robertson],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,208,53.92
2740,Western Cape,WC026 - Breede River/Winelands [Robertson],AFRICAN NATIONAL CONGRESS,PR,8671,53.92
2741,Western Cape,WC026 - Breede River/Winelands [Robertson],AFRICAN NATIONAL CONGRESS,WARD,8649,53.92
2742,Western Cape,WC026 - Breede River/Winelands [Robertson],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5777,53.92
2743,Western Cape,WC026 - Breede River/Winelands [Robertson],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,5849,53.92
2744,Western Cape,WC026 - Breede River/Winelands [Robertson],FIRST COMMUNITY PARTY OF SOUTH AFRICA,PR,142,53.92
2745,Western Cape,WC026 - Breede River/Winelands [Robertson],FIRST COMMUNITY PARTY OF SOUTH AFRICA,WARD,157,53.92
2746,Western Cape,WC026 - Breede River/Winelands [Robertson],INDEPENDENT,WARD,213,53.92
2747,Western Cape,WC026 - Breede River/Winelands [Robertson],INDEPENDENT DEMOCRATS,PR,2759,53.92
2748,Western Cape,WC026 - Breede River/Winelands [Robertson],INDEPENDENT DEMOCRATS,WARD,2634,53.92
2749,Western Cape,WC026 - Breede River/Winelands [Robertson],PAN AFRICANIST CONGRESS OF AZANIA,PR,169,53.92
2750,Western Cape,WC026 - Breede River/Winelands [Robertson],PAN AFRICANIST CONGRESS OF AZANIA,WARD,187,53.92
2751,Western Cape,WC026 - Breede River/Winelands [Robertson],PEOPLE'S DEMOCRATIC MOVEMENT,PR,434,53.92
2752,Western Cape,WC026 - Breede River/Winelands [Robertson],PEOPLE'S DEMOCRATIC MOVEMENT,WARD,491,53.92
2753,Western Cape,WC026 - Breede River/Winelands [Robertson],WESTERN CAPE COMMUNITY,PR,546,53.92
2754,Western Cape,WC026 - Breede River/Winelands [Robertson],WESTERN CAPE COMMUNITY,WARD,543,53.92
2755,Western Cape,WC031 - Theewaterskloof [Caledon],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,658,41.3
2756,Western Cape,WC031 - Theewaterskloof [Caledon],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,697,41.3
2757,Western Cape,WC031 - Theewaterskloof [Caledon],AFRICAN NATIONAL CONGRESS,PR,6910,41.3
2758,Western Cape,WC031 - Theewaterskloof [Caledon],AFRICAN NATIONAL CONGRESS,WARD,6943,41.3
2759,Western Cape,WC031 - Theewaterskloof [Caledon],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,6213,41.3
2760,Western Cape,WC031 - Theewaterskloof [Caledon],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,6234,41.3
2761,Western Cape,WC031 - Theewaterskloof [Caledon],FEDERATION OF DEMOCRATS,PR,51,41.3
2762,Western Cape,WC031 - Theewaterskloof [Caledon],FEDERATION OF DEMOCRATS,WARD,71,41.3
2763,Western Cape,WC031 - Theewaterskloof [Caledon],INDEPENDENT,WARD,281,41.3
2764,Western Cape,WC031 - Theewaterskloof [Caledon],INDEPENDENT DEMOCRATS,PR,1729,41.3
2765,Western Cape,WC031 - Theewaterskloof [Caledon],INDEPENDENT DEMOCRATS,WARD,1464,41.3
2766,Western Cape,WC031 - Theewaterskloof [Caledon],THE CAPE PEOPLES CONGRESS,PR,190,41.3
2767,Western Cape,WC031 - Theewaterskloof [Caledon],THE CAPE PEOPLES CONGRESS,WARD,104,41.3
2768,Western Cape,WC031 - Theewaterskloof [Caledon],UNITED DEMOCRATIC MOVEMENT,PR,379,41.3
2769,Western Cape,WC031 - Theewaterskloof [Caledon],UNITED DEMOCRATIC MOVEMENT,WARD,369,41.3
2770,Western Cape,WC031 - Theewaterskloof [Caledon],VRYHEIDSFRONT PLUS,PR,236,41.3
2771,Western Cape,WC031 - Theewaterskloof [Caledon],VRYHEIDSFRONT PLUS,WARD,242,41.3
2772,Western Cape,WC032 - Overstrand [Greater Hermanus],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,907,57.41
2773,Western Cape,WC032 - Overstrand [Greater Hermanus],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,973,57.41
2774,Western Cape,WC032 - Overstrand [Greater Hermanus],AFRICAN NATIONAL CONGRESS,PR,7534,57.41
2775,Western Cape,WC032 - Overstrand [Greater Hermanus],AFRICAN NATIONAL CONGRESS,WARD,7625,57.41
2776,Western Cape,WC032 - Overstrand [Greater Hermanus],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,10801,57.41
2777,Western Cape,WC032 - Overstrand [Greater Hermanus],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,10866,57.41
2778,Western Cape,WC032 - Overstrand [Greater Hermanus],INDEPENDENT DEMOCRATS,PR,441,57.41
2779,Western Cape,WC032 - Overstrand [Greater Hermanus],INDEPENDENT DEMOCRATS,WARD,374,57.41
2780,Western Cape,WC032 - Overstrand [Greater Hermanus],PAN AFRICANIST CONGRESS OF AZANIA,PR,126,57.41
2781,Western Cape,WC033 - Cape Agulhas [Bredasdorp],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,574,63.13
2782,Western Cape,WC033 - Cape Agulhas [Bredasdorp],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,698,63.13
2783,Western Cape,WC033 - Cape Agulhas [Bredasdorp],AFRICAN NATIONAL CONGRESS,PR,4659,63.13
2784,Western Cape,WC033 - Cape Agulhas [Bredasdorp],AFRICAN NATIONAL CONGRESS,WARD,4686,63.13
2785,Western Cape,WC033 - Cape Agulhas [Bredasdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3713,63.13
2786,Western Cape,WC033 - Cape Agulhas [Bredasdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3552,63.13
2787,Western Cape,WC033 - Cape Agulhas [Bredasdorp],INDEPENDENT DEMOCRATS,PR,589,63.13
2788,Western Cape,WC033 - Cape Agulhas [Bredasdorp],INDEPENDENT DEMOCRATS,WARD,601,63.13
2789,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,437,59.14
2790,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,430,59.14
2791,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],AFRICAN NATIONAL CONGRESS,PR,2985,59.14
2792,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],AFRICAN NATIONAL CONGRESS,WARD,3029,59.14
2793,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2425,59.14
2794,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2308,59.14
2795,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],INDEPENDENT,WARD,196,59.14
2796,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],INDEPENDENT DEMOCRATS,PR,1972,59.14
2797,Western Cape,WC034 - Swellendam [Barrydale/Swellendam ],INDEPENDENT DEMOCRATS,WARD,1891,59.14
